boardID,algo,heur,size,expanded,branching,time,cost
91.txt,astar,linearConflict,4x4,5,1.39,46,5
92.txt,astar,linearConflict,4x4,5,1.37,45,5
93.txt,astar,linearConflict,4x4,5,1.46,46,5
94.txt,astar,linearConflict,4x4,5,1.42,46,5
95.txt,astar,linearConflict,4x4,5,1.46,45,5
182.txt,astar,linearConflict,4x4,6,1.37,46,6
183.txt,astar,linearConflict,4x4,6,1.36,48,6
184.txt,astar,linearConflict,4x4,6,1.39,46,6
185.txt,astar,linearConflict,4x4,6,1.34,48,6
186.txt,astar,linearConflict,4x4,6,1.37,47,6
187.txt,astar,linearConflict,4x4,6,1.37,48,6
188.txt,astar,linearConflict,4x4,6,1.33,45,6
189.txt,astar,linearConflict,4x4,6,1.36,46,6
190.txt,astar,linearConflict,4x4,6,1.36,46,6
191.txt,astar,linearConflict,4x4,6,1.33,45,6
192.txt,astar,linearConflict,4x4,8,1.44,48,6
193.txt,astar,linearConflict,4x4,6,1.39,48,6
194.txt,astar,linearConflict,4x4,6,1.36,46,6
195.txt,astar,linearConflict,4x4,6,1.37,48,6
196.txt,astar,linearConflict,4x4,6,1.33,45,6
197.txt,astar,linearConflict,4x4,6,1.33,45,6
198.txt,astar,linearConflict,4x4,6,1.36,45,6
199.txt,astar,linearConflict,4x4,6,1.36,47,6
200.txt,astar,linearConflict,4x4,6,1.29,44,6
201.txt,astar,linearConflict,4x4,6,1.37,48,6
202.txt,astar,linearConflict,4x4,6,1.39,47,6
96.txt,astar,linearConflict,4x4,6,1.34,45,6
97.txt,astar,linearConflict,4x4,6,1.37,48,6
98.txt,astar,linearConflict,4x4,6,1.34,45,6
99.txt,astar,linearConflict,4x4,6,1.34,47,6
390.txt,astar,linearConflict,4x4,10,1.4,51,7
391.txt,astar,linearConflict,4x4,7,1.29,49,7
392.txt,astar,linearConflict,4x4,7,1.3,48,7
393.txt,astar,linearConflict,4x4,7,1.3,46,7
394.txt,astar,linearConflict,4x4,7,1.29,48,7
395.txt,astar,linearConflict,4x4,12,1.43,50,7
396.txt,astar,linearConflict,4x4,7,1.3,50,7
397.txt,astar,linearConflict,4x4,7,1.3,48,7
398.txt,astar,linearConflict,4x4,7,1.31,48,7
399.txt,astar,linearConflict,4x4,7,1.32,46,7
400.txt,astar,linearConflict,4x4,7,1.29,47,7
401.txt,astar,linearConflict,4x4,7,1.3,48,7
402.txt,astar,linearConflict,4x4,9,1.37,49,7
403.txt,astar,linearConflict,4x4,7,1.31,47,7
404.txt,astar,linearConflict,4x4,8,1.34,48,7
405.txt,astar,linearConflict,4x4,7,1.31,48,7
406.txt,astar,linearConflict,4x4,8,1.33,48,7
407.txt,astar,linearConflict,4x4,10,1.4,51,7
408.txt,astar,linearConflict,4x4,7,1.28,46,7
409.txt,astar,linearConflict,4x4,7,1.32,47,7
410.txt,astar,linearConflict,4x4,7,1.32,48,7
411.txt,astar,linearConflict,4x4,7,1.31,48,7
412.txt,astar,linearConflict,4x4,7,1.28,47,7
413.txt,astar,linearConflict,4x4,7,1.29,46,7
414.txt,astar,linearConflict,4x4,7,1.32,48,7
836.txt,astar,linearConflict,4x4,12,1.36,50,8
837.txt,astar,linearConflict,4x4,31,1.56,59,8
838.txt,astar,linearConflict,4x4,11,1.34,49,8
839.txt,astar,linearConflict,4x4,8,1.25,48,8
840.txt,astar,linearConflict,4x4,8,1.28,47,8
841.txt,astar,linearConflict,4x4,10,1.3,49,8
842.txt,astar,linearConflict,4x4,10,1.3,48,8
843.txt,astar,linearConflict,4x4,10,1.29,48,8
844.txt,astar,linearConflict,4x4,21,1.46,56,8
845.txt,astar,linearConflict,4x4,9,1.28,47,8
846.txt,astar,linearConflict,4x4,10,1.32,49,8
847.txt,astar,linearConflict,4x4,8,1.27,48,8
848.txt,astar,linearConflict,4x4,8,1.26,48,8
849.txt,astar,linearConflict,4x4,15,1.4,52,8
850.txt,astar,linearConflict,4x4,11,1.3,49,8
851.txt,astar,linearConflict,4x4,9,1.3,50,8
852.txt,astar,linearConflict,4x4,11,1.34,49,8
853.txt,astar,linearConflict,4x4,29,1.55,59,8
854.txt,astar,linearConflict,4x4,8,1.25,48,8
855.txt,astar,linearConflict,4x4,9,1.28,51,8
856.txt,astar,linearConflict,4x4,12,1.33,51,8
857.txt,astar,linearConflict,4x4,8,1.27,48,8
858.txt,astar,linearConflict,4x4,11,1.34,51,8
859.txt,astar,linearConflict,4x4,8,1.24,48,8
860.txt,astar,linearConflict,4x4,23,1.48,56,8
975.txt,astar,linearConflict,4x4,12,1.29,51,9
976.txt,astar,linearConflict,4x4,12,1.28,50,9
977.txt,astar,linearConflict,4x4,45,1.55,64,9
978.txt,astar,linearConflict,4x4,11,1.28,49,9
979.txt,astar,linearConflict,4x4,17,1.33,52,9
980.txt,astar,linearConflict,4x4,10,1.24,48,9
981.txt,astar,linearConflict,4x4,10,1.25,50,9
982.txt,astar,linearConflict,4x4,9,1.23,49,9
983.txt,astar,linearConflict,4x4,10,1.26,49,9
984.txt,astar,linearConflict,4x4,11,1.28,51,9
985.txt,astar,linearConflict,4x4,9,1.22,47,9
986.txt,astar,linearConflict,4x4,11,1.28,51,9
987.txt,astar,linearConflict,4x4,43,1.53,67,9
988.txt,astar,linearConflict,4x4,10,1.27,53,9
989.txt,astar,linearConflict,4x4,12,1.29,51,9
990.txt,astar,linearConflict,4x4,9,1.22,48,9
991.txt,astar,linearConflict,4x4,15,1.34,53,9
992.txt,astar,linearConflict,4x4,9,1.24,48,9
993.txt,astar,linearConflict,4x4,9,1.23,48,9
994.txt,astar,linearConflict,4x4,13,1.3,50,9
995.txt,astar,linearConflict,4x4,9,1.22,49,9
996.txt,astar,linearConflict,4x4,9,1.23,49,9
997.txt,astar,linearConflict,4x4,12,1.29,51,9
998.txt,astar,linearConflict,4x4,11,1.3,51,9
999.txt,astar,linearConflict,4x4,9,1.23,49,9
3730.txt,astar,linearConflict,4x4,13,1.25,49,10
3731.txt,astar,linearConflict,4x4,27,1.36,57,10
3732.txt,astar,linearConflict,4x4,16,1.28,52,10
3733.txt,astar,linearConflict,4x4,10,1.2,49,10
3734.txt,astar,linearConflict,4x4,19,1.31,53,10
3735.txt,astar,linearConflict,4x4,12,1.24,51,10
3736.txt,astar,linearConflict,4x4,13,1.26,51,10
3737.txt,astar,linearConflict,4x4,10,1.22,49,10
3738.txt,astar,linearConflict,4x4,13,1.26,52,10
3739.txt,astar,linearConflict,4x4,30,1.38,58,10
3740.txt,astar,linearConflict,4x4,13,1.26,51,10
3741.txt,astar,linearConflict,4x4,10,1.21,51,10
3742.txt,astar,linearConflict,4x4,27,1.36,57,10
3743.txt,astar,linearConflict,4x4,12,1.24,51,10
3744.txt,astar,linearConflict,4x4,338,1.85,114,10
3745.txt,astar,linearConflict,4x4,16,1.29,53,10
3746.txt,astar,linearConflict,4x4,295,1.84,109,10
3747.txt,astar,linearConflict,4x4,15,1.27,52,10
3748.txt,astar,linearConflict,4x4,126,1.64,81,10
3749.txt,astar,linearConflict,4x4,14,1.26,51,10
3750.txt,astar,linearConflict,4x4,32,1.4,60,10
3751.txt,astar,linearConflict,4x4,15,1.28,52,10
3752.txt,astar,linearConflict,4x4,18,1.3,54,10
3753.txt,astar,linearConflict,4x4,15,1.28,52,10
3754.txt,astar,linearConflict,4x4,27,1.37,59,10
7668.txt,astar,linearConflict,4x4,20,1.28,56,11
7669.txt,astar,linearConflict,4x4,75,1.48,72,11
7670.txt,astar,linearConflict,4x4,63,1.46,71,11
7671.txt,astar,linearConflict,4x4,14,1.22,53,11
7672.txt,astar,linearConflict,4x4,14,1.23,51,11
7673.txt,astar,linearConflict,4x4,14,1.23,51,11
7674.txt,astar,linearConflict,4x4,18,1.26,53,11
7675.txt,astar,linearConflict,4x4,11,1.2,50,11
7676.txt,astar,linearConflict,4x4,19,1.28,54,11
7677.txt,astar,linearConflict,4x4,14,1.23,53,11
7678.txt,astar,linearConflict,4x4,289,1.73,111,11
7679.txt,astar,linearConflict,4x4,32,1.33,59,11
7680.txt,astar,linearConflict,4x4,14,1.23,53,11
7681.txt,astar,linearConflict,4x4,80,1.49,72,11
7682.txt,astar,linearConflict,4x4,66,1.47,68,11
7683.txt,astar,linearConflict,4x4,11,1.19,50,11
7684.txt,astar,linearConflict,4x4,80,1.48,71,11
7685.txt,astar,linearConflict,4x4,44,1.39,65,11
7686.txt,astar,linearConflict,4x4,75,1.48,71,11
7687.txt,astar,linearConflict,4x4,13,1.21,52,11
7688.txt,astar,linearConflict,4x4,25,1.31,57,11
7689.txt,astar,linearConflict,4x4,14,1.22,51,11
7690.txt,astar,linearConflict,4x4,390,1.76,120,11
7691.txt,astar,linearConflict,4x4,19,1.28,56,11
7692.txt,astar,linearConflict,4x4,79,1.51,74,11
9975.txt,astar,linearConflict,4x4,91,1.45,76,12
9976.txt,astar,linearConflict,4x4,18,1.23,54,12
9977.txt,astar,linearConflict,4x4,17,1.23,54,12
9978.txt,astar,linearConflict,4x4,20,1.25,56,12
9979.txt,astar,linearConflict,4x4,29,1.3,58,12
9980.txt,astar,linearConflict,4x4,15,1.2,52,12
9981.txt,astar,linearConflict,4x4,21,1.25,55,12
9982.txt,astar,linearConflict,4x4,65,1.41,72,12
9983.txt,astar,linearConflict,4x4,38,1.33,60,12
9984.txt,astar,linearConflict,4x4,146,1.53,86,12
9985.txt,astar,linearConflict,4x4,301,1.64,108,12
9986.txt,astar,linearConflict,4x4,12,1.17,49,12
9987.txt,astar,linearConflict,4x4,16,1.2,52,12
9988.txt,astar,linearConflict,4x4,15,1.2,51,12
9989.txt,astar,linearConflict,4x4,13,1.19,50,12
9990.txt,astar,linearConflict,4x4,14,1.19,50,12
9991.txt,astar,linearConflict,4x4,19,1.24,56,12
9992.txt,astar,linearConflict,4x4,21,1.25,56,12
9993.txt,astar,linearConflict,4x4,12,1.18,51,12
9994.txt,astar,linearConflict,4x4,16,1.21,53,12
9995.txt,astar,linearConflict,4x4,26,1.28,57,12
9996.txt,astar,linearConflict,4x4,19,1.24,55,12
9997.txt,astar,linearConflict,4x4,40,1.33,61,12
9998.txt,astar,linearConflict,4x4,52,1.37,65,12
9999.txt,astar,linearConflict,4x4,30,1.3,60,12
31020.txt,astar,linearConflict,4x4,128,1.45,84,13
31021.txt,astar,linearConflict,4x4,36,1.29,64,13
31022.txt,astar,linearConflict,4x4,23,1.23,56,13
31023.txt,astar,linearConflict,4x4,22,1.21,55,13
31024.txt,astar,linearConflict,4x4,16,1.19,51,13
31025.txt,astar,linearConflict,4x4,26,1.24,57,13
31026.txt,astar,linearConflict,4x4,22,1.23,57,13
31027.txt,astar,linearConflict,4x4,76,1.38,78,13
31028.txt,astar,linearConflict,4x4,176,1.49,90,13
31029.txt,astar,linearConflict,4x4,15,1.18,54,13
31030.txt,astar,linearConflict,4x4,17,1.19,52,13
31031.txt,astar,linearConflict,4x4,13,1.15,50,13
31032.txt,astar,linearConflict,4x4,15,1.17,52,13
31033.txt,astar,linearConflict,4x4,15,1.18,53,13
31034.txt,astar,linearConflict,4x4,13,1.15,50,13
31035.txt,astar,linearConflict,4x4,34,1.29,61,13
31036.txt,astar,linearConflict,4x4,72,1.38,70,13
31037.txt,astar,linearConflict,4x4,16,1.19,53,13
31038.txt,astar,linearConflict,4x4,24,1.24,58,13
31039.txt,astar,linearConflict,4x4,69,1.36,69,13
31040.txt,astar,linearConflict,4x4,19,1.2,54,13
31041.txt,astar,linearConflict,4x4,20,1.21,54,13
31042.txt,astar,linearConflict,4x4,23,1.23,55,13
31043.txt,astar,linearConflict,4x4,138,1.45,83,13
31044.txt,astar,linearConflict,4x4,27,1.25,56,13
61841.txt,astar,linearConflict,4x4,36,1.26,63,14
61842.txt,astar,linearConflict,4x4,23,1.2,56,14
61843.txt,astar,linearConflict,4x4,42,1.28,66,14
61844.txt,astar,linearConflict,4x4,43,1.27,63,14
61845.txt,astar,linearConflict,4x4,31,1.23,57,14
61846.txt,astar,linearConflict,4x4,53,1.31,67,14
61847.txt,astar,linearConflict,4x4,3444,1.85,302,14
61848.txt,astar,linearConflict,4x4,36,1.26,61,14
61849.txt,astar,linearConflict,4x4,5232,1.91,377,14
61850.txt,astar,linearConflict,4x4,59,1.31,66,14
61851.txt,astar,linearConflict,4x4,16,1.16,52,14
61852.txt,astar,linearConflict,4x4,16,1.17,54,14
61853.txt,astar,linearConflict,4x4,136,1.4,84,14
61854.txt,astar,linearConflict,4x4,69,1.33,70,14
61855.txt,astar,linearConflict,4x4,15,1.15,51,14
61856.txt,astar,linearConflict,4x4,163,1.43,87,14
61857.txt,astar,linearConflict,4x4,98,1.37,77,14
61858.txt,astar,linearConflict,4x4,20,1.19,55,14
61859.txt,astar,linearConflict,4x4,16,1.16,52,14
61860.txt,astar,linearConflict,4x4,18,1.17,54,14
61861.txt,astar,linearConflict,4x4,29,1.23,59,14
61862.txt,astar,linearConflict,4x4,83,1.36,72,14
61863.txt,astar,linearConflict,4x4,24,1.21,57,14
61864.txt,astar,linearConflict,4x4,180,1.45,93,14
61865.txt,astar,linearConflict,4x4,22,1.2,55,14
99975.txt,astar,linearConflict,4x4,1735,1.67,203,15
99976.txt,astar,linearConflict,4x4,1630,1.66,199,15
99977.txt,astar,linearConflict,4x4,16,1.14,53,15
99978.txt,astar,linearConflict,4x4,21,1.17,54,15
99979.txt,astar,linearConflict,4x4,37,1.23,62,15
99980.txt,astar,linearConflict,4x4,21,1.17,54,15
99981.txt,astar,linearConflict,4x4,41,1.24,61,15
99982.txt,astar,linearConflict,4x4,22,1.18,55,15
99983.txt,astar,linearConflict,4x4,27,1.2,57,15
99984.txt,astar,linearConflict,4x4,25,1.2,57,15
99985.txt,astar,linearConflict,4x4,16,1.14,52,15
99986.txt,astar,linearConflict,4x4,109,1.35,80,15
99987.txt,astar,linearConflict,4x4,238,1.43,100,15
99988.txt,astar,linearConflict,4x4,42,1.24,63,15
99989.txt,astar,linearConflict,4x4,239,1.43,99,15
99990.txt,astar,linearConflict,4x4,88,1.33,72,15
99991.txt,astar,linearConflict,4x4,99,1.35,80,15
99992.txt,astar,linearConflict,4x4,95,1.34,78,15
99993.txt,astar,linearConflict,4x4,23,1.18,56,15
99994.txt,astar,linearConflict,4x4,30,1.21,58,15
99995.txt,astar,linearConflict,4x4,20,1.16,54,15
99996.txt,astar,linearConflict,4x4,21,1.17,54,15
99997.txt,astar,linearConflict,4x4,33,1.22,60,15
99998.txt,astar,linearConflict,4x4,17,1.15,53,15
99999.txt,astar,linearConflict,4x4,35,1.23,60,15
241683.txt,astar,linearConflict,4x4,117,1.33,81,16
241684.txt,astar,linearConflict,4x4,176,1.36,92,16
241685.txt,astar,linearConflict,4x4,40,1.22,61,16
241686.txt,astar,linearConflict,4x4,51,1.23,63,16
241687.txt,astar,linearConflict,4x4,20,1.15,54,16
241688.txt,astar,linearConflict,4x4,41,1.22,61,16
241689.txt,astar,linearConflict,4x4,19,1.14,52,16
241690.txt,astar,linearConflict,4x4,20,1.15,54,16
241691.txt,astar,linearConflict,4x4,7348,1.79,464,16
241692.txt,astar,linearConflict,4x4,17590,1.9,850,16
241693.txt,astar,linearConflict,4x4,8501,1.81,503,16
241694.txt,astar,linearConflict,4x4,69,1.27,69,16
241695.txt,astar,linearConflict,4x4,28,1.18,59,16
241696.txt,astar,linearConflict,4x4,8077,1.8,488,16
241697.txt,astar,linearConflict,4x4,194,1.38,96,16
241698.txt,astar,linearConflict,4x4,21,1.16,55,16
241699.txt,astar,linearConflict,4x4,1139,1.56,167,16
241700.txt,astar,linearConflict,4x4,34,1.2,59,16
241701.txt,astar,linearConflict,4x4,947,1.54,159,16
241702.txt,astar,linearConflict,4x4,17,1.14,52,16
241703.txt,astar,linearConflict,4x4,34,1.2,60,16
241704.txt,astar,linearConflict,4x4,60,1.26,70,16
241705.txt,astar,linearConflict,4x4,23,1.16,55,16
241706.txt,astar,linearConflict,4x4,22,1.17,56,16
241707.txt,astar,linearConflict,4x4,26,1.18,61,16
473527.txt,astar,linearConflict,4x4,252,1.38,104,17
473528.txt,astar,linearConflict,4x4,136,1.31,82,17
473529.txt,astar,linearConflict,4x4,17,1.12,52,17
473530.txt,astar,linearConflict,4x4,42,1.21,62,17
473531.txt,astar,linearConflict,4x4,159,1.33,90,17
473532.txt,astar,linearConflict,4x4,29,1.17,57,17
473533.txt,astar,linearConflict,4x4,195,1.34,92,17
473534.txt,astar,linearConflict,4x4,159,1.33,87,17
473535.txt,astar,linearConflict,4x4,258,1.37,109,17
473536.txt,astar,linearConflict,4x4,11152,1.76,652,17
473537.txt,astar,linearConflict,4x4,10508,1.76,583,17
473538.txt,astar,linearConflict,4x4,20,1.13,54,17
473539.txt,astar,linearConflict,4x4,21,1.14,55,17
473540.txt,astar,linearConflict,4x4,9779,1.75,516,17
473541.txt,astar,linearConflict,4x4,5453,1.68,361,17
473542.txt,astar,linearConflict,4x4,40,1.2,62,17
473543.txt,astar,linearConflict,4x4,99,1.28,75,17
473544.txt,astar,linearConflict,4x4,68,1.25,68,17
473545.txt,astar,linearConflict,4x4,25245,1.86,1137,17
473546.txt,astar,linearConflict,4x4,21,1.14,55,17
473547.txt,astar,linearConflict,4x4,703,1.47,139,17
473548.txt,astar,linearConflict,4x4,2978,1.61,250,17
473549.txt,astar,linearConflict,4x4,11029,1.77,600,17
473550.txt,astar,linearConflict,4x4,6360,1.69,386,17
473551.txt,astar,linearConflict,4x4,19,1.13,53,17
920869.txt,astar,linearConflict,4x4,199,1.33,94,18
920870.txt,astar,linearConflict,4x4,88,1.25,76,18
920871.txt,astar,linearConflict,4x4,73,1.24,70,18
920872.txt,astar,linearConflict,4x4,268,1.35,105,18
920873.txt,astar,linearConflict,4x4,102,1.26,74,18
920874.txt,astar,linearConflict,4x4,239,1.33,106,18
920875.txt,astar,linearConflict,4x4,175,1.31,90,18
920876.txt,astar,linearConflict,4x4,146,1.3,89,18
920877.txt,astar,linearConflict,4x4,435,1.39,120,18
920878.txt,astar,linearConflict,4x4,144,1.29,86,18
920879.txt,astar,linearConflict,4x4,4118,1.6,312,18
920880.txt,astar,linearConflict,4x4,30,1.16,57,18
920881.txt,astar,linearConflict,4x4,41,1.19,62,18
920882.txt,astar,linearConflict,4x4,28,1.15,58,18
920883.txt,astar,linearConflict,4x4,207,1.32,100,18
920884.txt,astar,linearConflict,4x4,147,1.3,85,18
920885.txt,astar,linearConflict,4x4,256,1.34,105,18
920886.txt,astar,linearConflict,4x4,645,1.43,139,18
920887.txt,astar,linearConflict,4x4,151,1.3,83,18
920888.txt,astar,linearConflict,4x4,238,1.33,100,18
920889.txt,astar,linearConflict,4x4,39,1.18,61,18
920890.txt,astar,linearConflict,4x4,22,1.13,55,18
920891.txt,astar,linearConflict,4x4,289,1.35,108,18
920892.txt,astar,linearConflict,4x4,81,1.24,72,18
920893.txt,astar,linearConflict,4x4,203,1.32,96,18
999975.txt,astar,linearConflict,4x4,197,1.31,100,19
999976.txt,astar,linearConflict,4x4,196,1.3,99,19
999977.txt,astar,linearConflict,4x4,329,1.33,112,19
999978.txt,astar,linearConflict,4x4,4222,1.56,335,19
999979.txt,astar,linearConflict,4x4,713,1.41,148,19
999980.txt,astar,linearConflict,4x4,178,1.29,88,19
999981.txt,astar,linearConflict,4x4,312,1.34,113,19
999982.txt,astar,linearConflict,4x4,10904,1.65,546,19
999983.txt,astar,linearConflict,4x4,51,1.19,64,19
999984.txt,astar,linearConflict,4x4,558,1.38,136,19
999985.txt,astar,linearConflict,4x4,207,1.3,97,19
999986.txt,astar,linearConflict,4x4,3501,1.55,302,19
999987.txt,astar,linearConflict,4x4,4762,1.58,352,19
999988.txt,astar,linearConflict,4x4,244,1.32,103,19
999989.txt,astar,linearConflict,4x4,182,1.29,93,19
999990.txt,astar,linearConflict,4x4,31,1.14,57,19
999991.txt,astar,linearConflict,4x4,258,1.32,104,19
999992.txt,astar,linearConflict,4x4,159,1.28,93,19
999993.txt,astar,linearConflict,4x4,321,1.34,111,19
999994.txt,astar,linearConflict,4x4,144,1.27,85,19
999995.txt,astar,linearConflict,4x4,190,1.3,96,19
999996.txt,astar,linearConflict,4x4,992,1.43,158,19
999997.txt,astar,linearConflict,4x4,195,1.3,95,19
999998.txt,astar,linearConflict,4x4,155,1.28,88,19
999999.txt,astar,linearConflict,4x4,190,1.3,95,19
3417996.txt,astar,linearConflict,4x4,495,1.35,127,20
3417997.txt,astar,linearConflict,4x4,772,1.38,147,20
3417998.txt,astar,linearConflict,4x4,1577,1.44,193,20
3417999.txt,astar,linearConflict,4x4,252,1.3,104,20
3418000.txt,astar,linearConflict,4x4,20,1.1,54,20
3418001.txt,astar,linearConflict,4x4,105954,1.82,3981,20
3418002.txt,astar,linearConflict,4x4,2591,1.49,249,20
3418003.txt,astar,linearConflict,4x4,2917,1.5,257,20
3418004.txt,astar,linearConflict,4x4,22,1.1,54,20
3418005.txt,astar,linearConflict,4x4,168,1.26,88,20
3418006.txt,astar,linearConflict,4x4,1056,1.41,160,20
3418007.txt,astar,linearConflict,4x4,387,1.33,125,20
3418008.txt,astar,linearConflict,4x4,261,1.31,105,20
3418009.txt,astar,linearConflict,4x4,726,1.38,140,20
3418010.txt,astar,linearConflict,4x4,302,1.31,114,20
3418011.txt,astar,linearConflict,4x4,2202,1.46,260,20
3418012.txt,astar,linearConflict,4x4,246,1.3,102,20
3418013.txt,astar,linearConflict,4x4,259,1.3,101,20
3418014.txt,astar,linearConflict,4x4,877,1.39,164,20
3418015.txt,astar,linearConflict,4x4,334,1.32,112,20
3418016.txt,astar,linearConflict,4x4,281,1.31,115,20
3418017.txt,astar,linearConflict,4x4,17558,1.65,820,20
3418018.txt,astar,linearConflict,4x4,1062,1.41,189,20
3418019.txt,astar,linearConflict,4x4,47,1.17,64,20
3418020.txt,astar,linearConflict,4x4,77774,1.78,2585,20
1.txt,astar,manhattan,3x3,1,3.0,10,1
2.txt,astar,manhattan,3x3,1,3.0,12,1
3.txt,astar,manhattan,3x3,2,2.19,12,2
4.txt,astar,manhattan,3x3,2,1.79,11,2
5.txt,astar,manhattan,3x3,0,1.0,3,0
6.txt,astar,manhattan,3x3,2,2.19,11,2
7.txt,astar,manhattan,3x3,2,1.79,11,2
10.txt,astar,manhattan,3x3,3,1.58,12,3
11.txt,astar,manhattan,3x3,3,1.74,12,3
12.txt,astar,manhattan,3x3,3,1.74,13,3
13.txt,astar,manhattan,3x3,3,1.74,12,3
14.txt,astar,manhattan,3x3,3,1.74,12,3
15.txt,astar,manhattan,3x3,3,1.74,13,3
8.txt,astar,manhattan,3x3,3,1.74,12,3
9.txt,astar,manhattan,3x3,3,1.58,12,3
16.txt,astar,manhattan,3x3,4,1.49,12,4
17.txt,astar,manhattan,3x3,4,1.49,12,4
18.txt,astar,manhattan,3x3,4,1.49,14,4
19.txt,astar,manhattan,3x3,4,1.49,12,4
20.txt,astar,manhattan,3x3,4,1.49,12,4
21.txt,astar,manhattan,3x3,4,1.49,12,4
22.txt,astar,manhattan,3x3,4,1.4,12,4
23.txt,astar,manhattan,3x3,4,1.4,12,4
24.txt,astar,manhattan,3x3,4,1.49,12,4
25.txt,astar,manhattan,3x3,4,1.49,12,4
26.txt,astar,manhattan,3x3,4,1.49,12,4
27.txt,astar,manhattan,3x3,4,1.49,12,4
28.txt,astar,manhattan,3x3,4,1.49,12,4
29.txt,astar,manhattan,3x3,4,1.49,12,4
30.txt,astar,manhattan,3x3,4,1.49,12,4
31.txt,astar,manhattan,3x3,4,1.49,12,4
32.txt,astar,manhattan,3x3,5,1.39,13,5
33.txt,astar,manhattan,3x3,5,1.39,12,5
34.txt,astar,manhattan,3x3,5,1.34,12,5
35.txt,astar,manhattan,3x3,5,1.39,12,5
36.txt,astar,manhattan,3x3,5,1.39,12,5
37.txt,astar,manhattan,3x3,6,1.44,12,5
38.txt,astar,manhattan,3x3,5,1.39,12,5
39.txt,astar,manhattan,3x3,5,1.39,12,5
40.txt,astar,manhattan,3x3,5,1.39,12,5
41.txt,astar,manhattan,3x3,6,1.44,13,5
42.txt,astar,manhattan,3x3,5,1.39,13,5
43.txt,astar,manhattan,3x3,5,1.39,12,5
44.txt,astar,manhattan,3x3,6,1.44,13,5
45.txt,astar,manhattan,3x3,5,1.39,13,5
46.txt,astar,manhattan,3x3,5,1.39,12,5
47.txt,astar,manhattan,3x3,5,1.34,13,5
48.txt,astar,manhattan,3x3,5,1.39,13,5
49.txt,astar,manhattan,3x3,6,1.44,13,5
50.txt,astar,manhattan,3x3,5,1.39,13,5
51.txt,astar,manhattan,3x3,5,1.39,13,5
66.txt,astar,manhattan,3x3,9,1.42,14,6
67.txt,astar,manhattan,3x3,8,1.42,13,6
68.txt,astar,manhattan,3x3,8,1.42,14,6
69.txt,astar,manhattan,3x3,7,1.34,15,6
70.txt,astar,manhattan,3x3,6,1.31,12,6
71.txt,astar,manhattan,3x3,6,1.31,12,6
72.txt,astar,manhattan,3x3,11,1.53,16,6
73.txt,astar,manhattan,3x3,6,1.31,13,6
74.txt,astar,manhattan,3x3,6,1.27,12,6
75.txt,astar,manhattan,3x3,6,1.31,14,6
76.txt,astar,manhattan,3x3,7,1.37,13,6
77.txt,astar,manhattan,3x3,8,1.42,13,6
78.txt,astar,manhattan,3x3,6,1.31,13,6
79.txt,astar,manhattan,3x3,6,1.31,12,6
80.txt,astar,manhattan,3x3,9,1.42,14,6
81.txt,astar,manhattan,3x3,9,1.42,13,6
82.txt,astar,manhattan,3x3,6,1.31,12,6
83.txt,astar,manhattan,3x3,8,1.42,13,6
84.txt,astar,manhattan,3x3,6,1.31,13,6
85.txt,astar,manhattan,3x3,8,1.42,13,6
86.txt,astar,manhattan,3x3,6,1.31,13,6
87.txt,astar,manhattan,3x3,9,1.42,14,6
88.txt,astar,manhattan,3x3,6,1.27,14,6
89.txt,astar,manhattan,3x3,6,1.31,12,6
90.txt,astar,manhattan,3x3,8,1.42,14,6
137.txt,astar,manhattan,3x3,7,1.27,12,7
138.txt,astar,manhattan,3x3,9,1.34,14,7
139.txt,astar,manhattan,3x3,9,1.34,14,7
140.txt,astar,manhattan,3x3,18,1.5,17,7
141.txt,astar,manhattan,3x3,9,1.34,16,7
142.txt,astar,manhattan,3x3,14,1.44,18,7
143.txt,astar,manhattan,3x3,17,1.49,17,7
144.txt,astar,manhattan,3x3,9,1.34,15,7
145.txt,astar,manhattan,3x3,7,1.27,13,7
146.txt,astar,manhattan,3x3,9,1.34,14,7
147.txt,astar,manhattan,3x3,9,1.34,14,7
148.txt,astar,manhattan,3x3,7,1.27,14,7
149.txt,astar,manhattan,3x3,7,1.27,13,7
150.txt,astar,manhattan,3x3,17,1.49,17,7
151.txt,astar,manhattan,3x3,9,1.34,15,7
152.txt,astar,manhattan,3x3,17,1.49,17,7
91.txt,astar,manhattan,3x3,7,1.27,14,7
92.txt,astar,manhattan,3x3,9,1.34,14,7
93.txt,astar,manhattan,3x3,7,1.27,14,7
94.txt,astar,manhattan,3x3,9,1.34,14,7
95.txt,astar,manhattan,3x3,15,1.47,18,7
96.txt,astar,manhattan,3x3,10,1.34,14,7
97.txt,astar,manhattan,3x3,8,1.29,14,7
98.txt,astar,manhattan,3x3,7,1.27,13,7
99.txt,astar,manhattan,3x3,9,1.34,15,7
244.txt,astar,manhattan,3x3,24,1.46,19,8
245.txt,astar,manhattan,3x3,10,1.28,14,8
246.txt,astar,manhattan,3x3,21,1.43,18,8
247.txt,astar,manhattan,3x3,11,1.28,16,8
248.txt,astar,manhattan,3x3,33,1.54,21,8
249.txt,astar,manhattan,3x3,8,1.22,15,8
250.txt,astar,manhattan,3x3,12,1.32,17,8
251.txt,astar,manhattan,3x3,22,1.44,19,8
252.txt,astar,manhattan,3x3,10,1.28,15,8
253.txt,astar,manhattan,3x3,10,1.28,15,8
